web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,Brand,Price,Address,image_link-src
"1732659237-303","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto jakarta","https://www.dakarvente.com/annonce-33106-moto-jakarta.html","","","",""
"1732659239-304","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-33178-piaggio-fly-nouveau-modle-4t50cc.html","","","",""
"1732659242-305","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vespa","https://www.dakarvente.com/annonce-33321-vespa.html","","","",""
"1732659245-306","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Sportcity one 125cc","https://www.dakarvente.com/annonce-33325-sportcity-one-125cc.html","","","",""
"1732659248-307","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Yamaha Cygnus X 125cc avec carte grise","https://www.dakarvente.com/annonce-33356-yamaha-cygnus-x-125cc-avec-carte-grise.html","Yamaha Cygnus X 125cc avec carte grise","550.000  FCFA","Médina","media/annonces/pics/7212182458ea5882151205a31b14a49d.jpg"
"1732659253-308","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Burgman 200ie freins ABS Venant","https://www.dakarvente.com/annonce-33445-burgman-200ie-freins-abs-venant-papiers-cmc-original.html","Burgman 200ie freins ABS Venant","725.000  FCFA","HLM","media/annonces/pics/4993994e40fe21f979e5ca0edbd7b7dd.jpg"
"1732659257-309","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Honda Sh 2021","https://www.dakarvente.com/annonce-33484-honda-sh-2021.html","Honda Sh 2021","2.100.000  FCFA","Parcelles assainies","media/annonces/pics/892323a5fdc22f621472f91c7ddd48a4.jpeg"
"1732659261-310","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Zip 50","https://www.dakarvente.com/annonce-33571-zip-50.html","Zip 50","250  FCFA","Dakar","media/annonces/pics/fc197ce43e197f7bb7d33e53cea5c7fc.jpeg"
"1732659271-311","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty 4v nouveau modèle","https://www.dakarvente.com/annonce-33573-liberty-4v-nouveau-modle.html","Liberty 4v nouveau modèle","","Dakar","media/annonces/pics/80f3ec8339832d5fdcaa53498a394511.jpeg"
"1732659277-312","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Kisbee","https://www.dakarvente.com/annonce-33645-kisbee.html","Kisbee","350  FCFA","Dakar","media/annonces/pics/9d6ca4891698484588aa59a2a5499f53.jpeg"
"1732659290-313","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vespa lx 50cc","https://www.dakarvente.com/annonce-33646-vespa-lx-50cc.html","Vespa lx 50cc","","Dakar","media/annonces/pics/a10773ce82031dfbd35db5ed9289223d.jpeg"
"1732659292-314","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Honda SH 125i","https://www.dakarvente.com/annonce-33650-honda-sh-125i.html","","","",""
"1732659295-315","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Sym fiddle2 4t50cc","https://www.dakarvente.com/annonce-33774-sym-fiddle2-4t50cc.html","","","",""
"1732659300-316","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty s nouveau modèle","https://www.dakarvente.com/annonce-33775-liberty-s-nouveau-modle.html","","","",""
"1732659302-317","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio Free 50cc","https://www.dakarvente.com/annonce-33827-piaggio-free-50cc.html","","","",""
"1732659305-318","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Motos à vendre","https://www.dakarvente.com/annonce-33882-motos-vendre.html","","","",""
"1732659310-319","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco Agility fR 4t50cc","https://www.dakarvente.com/annonce-33902-kymco-agility-fr-4t50cc.html","Kymco Agility fR 4t50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/eb46b983338b0c1fff8f469df58e0de0.jpeg"
"1732659315-320","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha neos4 injection 4t50cc","https://www.dakarvente.com/annonce-33903-yamaha-neos4-injection-4t50cc.html","Yamaha neos4 injection 4t50cc","380.000  FCFA","Dakar","media/annonces/pics/7e86a06364bcc1863ca5aa5cf098e393.jpeg"
"1732659319-321","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha XMAX Sport 125ie injection Venant","https://www.dakarvente.com/annonce-33933-yamaha-xmax-sport-125ie-injection-venant-papiers-cmc-original.html","Yamaha XMAX Sport 125ie injection Venant","725.000  FCFA","Fass","media/annonces/pics/d32d14bb2334b74d52f9bdcf85687ce6.jpg"
"1732659324-322","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco Dink 200ie injection Venant","https://www.dakarvente.com/annonce-33934-kymco-dink-200ie-injection-venant-papiers-cmc-original.html","Kymco Dink 200ie injection Venant","625.000  FCFA","Fass","media/annonces/pics/52b90fe4fcc83b2302ad8e7167ab4540.jpg"
"1732659328-323","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vespa lx 50cc","https://www.dakarvente.com/annonce-34156-vespa-lx-50cc.html","Vespa lx 50cc","450.000  FCFA","Dakar","media/annonces/pics/42f155e6e30d05b1364cd5df62a26940.jpeg"
"1732659333-324","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Sh 150i Avec Carte grise Assurance 1 Ans sa fume 400 000 FCFA","https://www.dakarvente.com/annonce-34222-scooter-sh-150i-avec-carte-grise-assurance-1-ans-sa-fume-400-000-fcfa.html","Scooter Sh 150i Avec Carte grise Assurance 1 Ans sa fume 400 000 FCFA","","Dakar","media/annonces/pics/1d97bcacef78d5a204611fecc4723e65.jpeg"
"1732659344-325","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Aprillia sxr 50c année 2022","https://www.dakarvente.com/annonce-34335-aprillia-sxr-50c-anne-2022.html","","","",""
"1732659346-326","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Quad Cfmoto 1000","https://www.dakarvente.com/annonce-34434-quad-cfmoto-1000.html","","","",""
"1732659350-327","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kisbee 50 black édition nouveau modèle 2021","https://www.dakarvente.com/annonce-34519-kisbee-50-black-dition-nouveau-modle-2021.html","","","",""
"1732659354-328","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","X8 Piaggio 250ie injection Venant","https://www.dakarvente.com/annonce-34539-x8-piaggio-250ie-injection-venant-papiers-cmc-original-dispo-prix850mil.html","","","",""
"1732659357-329","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Venant 4 temps 125 cc","https://www.dakarvente.com/annonce-34733-scooter-venant-4-temps-125-cc.html","","","",""
"1732659359-330","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha neos4 Nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-34734-yamaha-neos4-nouveau-modle-4t50cc.html","","","",""
"1732659362-331","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Derbi Atlantis 100cc","https://www.dakarvente.com/annonce-35021-derbi-atlantis-100cc.html","","","",""
"1732659364-332","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha neos4 4tamps 50cc injection nouveau modèle","https://www.dakarvente.com/annonce-35098-yamaha-neos4-4tamps-50cc-injection-nouveau-modle.html","","","",""
"1732659369-333","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-35099-piaggio-liberty-50cc.html","Piaggio liberty 50cc","290.000  FCFA","Dakar","media/annonces/pics/4a6a4ff347b762ba83c1ec1284f7a4ef.jpeg"
"1732659374-334","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Sportcity derbi 125cc nouveau modèle","https://www.dakarvente.com/annonce-35340-sportcity-derbi-125cc-nouveau-modle.html","Sportcity derbi 125cc nouveau modèle","650.000  FCFA","Guédiawaye","media/annonces/pics/44466eef5a02e49ad63b5f8e2458f337.jpeg"
"1732659379-335","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio free live 50cc","https://www.dakarvente.com/annonce-35341-piaggio-free-live-50cc.html","Piaggio free live 50cc","265.000  FCFA","Dakar","media/annonces/pics/c234928c491f65760835a9c552985d50.jpeg"
"1732659384-336","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Malaguty f12r nouveau modèle 50cc","https://www.dakarvente.com/annonce-35432-malaguty-f12r-nouveau-modle-50cc.html","Malaguty f12r nouveau modèle 50cc","375.000  FCFA","Dakar","media/annonces/pics/9a7f236cffa354d7ca459ca7488fffa0.jpeg"
"1732659393-337","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Peugeot kisbee Rs nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-35447-peugeot-kisbee-rs-nouveau-modle-4t50cc.html","Peugeot kisbee Rs nouveau modèle 4t50cc","375.000  FCFA","Dakar",""
"1732659397-338","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio FLY 125cm3 carburateur Venant papiers cmc original disponible","https://www.dakarvente.com/annonce-35677-piaggio-fly-125cm3-carburateur-venant-papiers-cmc-original-disponible.html","Piaggio FLY 125cm3 carburateur Venant papiers cmc original disponible","650.000  FCFA","Fass","media/annonces/pics/b72401f162b30c8034ca7f7b7f801f1d.jpg"
"1732659400-339","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","TRICYCLE","https://www.dakarvente.com/annonce-35681-tricycle.html","","","",""
"1732659402-340","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Burgman 150cm3 carburateur Venant papiers cmc original disponible","https://www.dakarvente.com/annonce-35789-burgman-150cm3-carburateur-venant-papiers-cmc-original-disponible.html","","","",""
"1732659404-341","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Honda intégrale","https://www.dakarvente.com/annonce-35795-honda-intgrale.html","","","",""
"1732659407-342","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Malaguty f12r nouveau modèle 50cc","https://www.dakarvente.com/annonce-35909-malaguty-f12r-nouveau-modle-50cc.html","","","",""
"1732659411-343","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio zip 80","https://www.dakarvente.com/annonce-35997-piaggio-zip-80.html","","","",""
"1732659413-344","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","T-MAX HONDA FORZA 2019","https://www.dakarvente.com/annonce-36136-t-max-honda-forza-2019.html","","","",""
"1732659417-345","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 4t50cc","https://www.dakarvente.com/annonce-36200-liberty-4t50cc.html","","","",""
"1732659419-346","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 4t50cc","https://www.dakarvente.com/annonce-36201-liberty-4t50cc.html","","","",""
"1732659422-347","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty s nouveau modèle 50cc","https://www.dakarvente.com/annonce-36202-liberty-s-nouveau-modle-50cc.html","","","",""
"1732659424-348","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter suzuki","https://www.dakarvente.com/annonce-36408-scooter-suzuki.html","","","",""
"1732659429-349","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Burgman Executive 200ie injection ABS Venant","https://www.dakarvente.com/annonce-36489-burgman-executive-200ie-injection-abs-venant-papiers-cmc-original.html","Burgman Executive 200ie injection ABS Venant","675.000  FCFA","Dakar","media/annonces/pics/7bc1da249693fcecd861f0749d0a8122.jpg"
"1732659433-350","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Jakarta KTM","https://www.dakarvente.com/annonce-36553-jakarta-ktm.html","Jakarta KTM","450.000  FCFA","HLM","media/annonces/pics/f1a7e0ebfa80a6f8c088119fbdac261c.jpeg"
"1732659436-351","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","XADW 750 ANNÉE 2018","https://www.dakarvente.com/annonce-36634-xadw-750-anne-2018.html","XADW 750 ANNÉE 2018","3.000.000  FCFA","Dakar","media/annonces/pics/a7062c3ee4bf7e0fc11551bc9401ea89.jpeg"
"1732659447-352","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha Aerox nouveau modèle 50cc","https://www.dakarvente.com/annonce-36701-yamaha-aerox-nouveau-modle-50cc.html","Yamaha Aerox nouveau modèle 50cc","700.000  FCFA","Dakar","media/annonces/pics/42b2ea8275439e61cc4e8d650c089e18.jpeg"
"1732659458-353","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto cross  DFZ","https://www.dakarvente.com/annonce-36782-moto-cross-dfz.html","","","",""
"1732659461-354","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Av Kawasaki zr 750","https://www.dakarvente.com/annonce-36867-av-kawasaki-zr-750.html","","","",""
"1732659464-355","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36986-piaggio-liberty-50cc.html","","","",""
"1732659467-356","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36987-piaggio-liberty-50cc.html","","","",""
"1732659471-357","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio nrg mc3 80cc","https://www.dakarvente.com/annonce-37062-piaggio-nrg-mc3-80cc.html","","","",""
"1732659474-358","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-37063-piaggio-liberty-50cc.html","","","",""
"1732659477-359","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda X-adv de 2018","https://www.dakarvente.com/annonce-37158-honda-x-adv-de-2018.html","","","",""
"1732659479-360","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Je vends une moto Liberty 200 Piaggio","https://www.dakarvente.com/annonce-37657-je-vends-une-moto-liberty-200-piaggio.html","","","",""
"1732659482-361","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","TRICYCLE","https://www.dakarvente.com/annonce-37744-tricycle.html","","","",""
"1732659487-362","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Gilera Stalker Naked nouveau model 50cc","https://www.dakarvente.com/annonce-37754-gilera-stalker-naked-nouveau-model-50cc.html","Gilera Stalker Naked nouveau model 50cc","365.000  FCFA","Dakar","media/annonces/pics/06518cff4d19e7e484f9025a4df4d79b.jpeg"
"1732659491-363","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto scooter","https://www.dakarvente.com/annonce-37824-moto-scooter.html","Moto scooter","350.000  FCFA","Grand Yoff","media/annonces/pics/3e2896ef55afdadf9ca33f576ffb2154.jpg"
"1732659496-364","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Burgman 200cm3 injection ABS papiers cmc original","https://www.dakarvente.com/annonce-37929-burgman-200cm3-injection-abs-papiers-cmc-original.html","Burgman 200cm3 injection ABS papiers cmc original","700.000  FCFA","Fass","media/annonces/pics/43b35842b6f70322accea772362ae783.jpg"
"1732659500-365","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto à vendre","https://www.dakarvente.com/annonce-37940-moto-vendre.html","Moto à vendre","2.300.000  FCFA","Dakar","media/annonces/pics/5ac08ea2d087e51bb52d0888793704c1.jpeg"
"1732659504-366","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda Vision 110ie injection venant papiers cmc","https://www.dakarvente.com/annonce-37967-honda-vision-110ie-injection-venant-papiers-cmc.html","Honda Vision 110ie injection venant papiers cmc","675.000  FCFA","Fass","media/annonces/pics/d3372a2c52f0e28b36b8dab1dfa9d5a5.jpg"
"1732659508-367","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha flipper 125cc injection","https://www.dakarvente.com/annonce-38006-yamaha-flipper-125cc-injection.html","Yamaha flipper 125cc injection","550.000  FCFA","Dakar","media/annonces/pics/49b9e553a97da2f4d6b726a7c8c5365b.jpeg"
"1732659512-368","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Scooter moto Beverly 250km/h dakar senegal","https://www.dakarvente.com/annonce-38077-scooter-moto-beverly-250km-h-dakar-senegal.html","Scooter moto Beverly 250km/h dakar senegal","400.000  FCFA","Dakar",""
"1732659517-369","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Malaguty f12R nouveau modèle 50cc","https://www.dakarvente.com/annonce-38106-malaguty-f12r-nouveau-modle-50cc.html","Malaguty f12R nouveau modèle 50cc","375.000  FCFA","Dakar","media/annonces/pics/f16763cd25c06e505b08947c8ea7560d.jpeg"
"1732659520-370","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Peugeot Vivacity 100cm3 carburateur venant papiers cmc disponible","https://www.dakarvente.com/annonce-38270-peugeot-vivacity-100cm3-carburateur-venant-papiers-cmc-disponible.html","","","",""
"1732659523-371","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Burgman 200ie injection freins ABS avant-arrière venant papiers cmc original","https://www.dakarvente.com/annonce-38271-burgman-200ie-injection-freins-abs-avant-arrire-venant-papiers-cmc-original.html","","","",""
"1732659525-372","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto HONDA","https://www.dakarvente.com/annonce-38314-moto-honda.html","","","",""
"1732659528-373","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Like 200ie injection Venant papiers cmc original","https://www.dakarvente.com/annonce-38488-kymco-like-200ie-injection-venant-papiers-cmc-original.html","","","",""
"1732659531-374","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Scooter Lifan","https://www.dakarvente.com/annonce-38543-scooter-lifan.html","","","",""
"1732659534-375","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Huojun","https://www.dakarvente.com/annonce-38600-huojun.html","","","",""
"1732659536-376","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Vente flash vespa LX Gts250ie","https://www.dakarvente.com/annonce-38885-vente-flash-vespa-lx-gts250ie.html","","","",""
"1732659546-377","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio tayphon nouveau modèle 125cc turbo","https://www.dakarvente.com/annonce-38910-piaggio-tayphon-nouveau-modle-125cc-turbo.html","","","",""
"1732659552-378","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","HONDA CRF 1000L AFRICA TWIN 2018, en boite automatique DCT","https://www.dakarvente.com/annonce-38926-honda-crf-1000l-africa-twin-2018-en-boite-automatique-dct.html","HONDA CRF 1000L AFRICA TWIN 2018, en boite automatique DCT","3.800.000  FCFA","Dakar","media/annonces/pics/d5e10485c0907a407552f42d9611d063.jpeg"
"1732659557-379","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Symphony 4t50cc","https://www.dakarvente.com/annonce-38971-symphony-4t50cc.html","Symphony 4t50cc","365.000  FCFA","Dakar","media/annonces/pics/edad8228984acda2c9adc594de59d7ad.jpeg"
"1732659563-380","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto Kymco Grand Dink 250","https://www.dakarvente.com/annonce-38980-moto-kymco-grand-dink-250.html","Moto  Kymco Grand Dink 250","350.000  FCFA","Guédiawaye","media/annonces/pics/1a7e0fe1cc0120338b4413d68774cd22.jpg"
"1732659567-381","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Agility 125cc","https://www.dakarvente.com/annonce-39000-kymco-agility-125cc.html","Kymco Agility 125cc","160.000  FCFA","Mbao","media/annonces/pics/7491eb17e12ccaeda25aeb52e1031869.jpeg"
"1732659571-382","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio Skipper ST 125cm3 carburateur Venant papiers","https://www.dakarvente.com/annonce-39008-piaggio-skipper-st-125cm3-carburateur-venant-papiers.html","Piaggio Skipper ST 125cm3 carburateur Venant papiers","650.000  FCFA","Fass","media/annonces/pics/d2c0ed866b6cf5f6564c2eaaeb11674b.jpg"
"1732659575-383","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda SH 125","https://www.dakarvente.com/annonce-39012-honda-sh-125.html","Honda SH 125","250.000  FCFA","Mbao","media/annonces/pics/c0c0aa72702272298fd52dfff812c0b1.jpeg"
"1732659579-384","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","X9 500 injection avec carte à grise à vendre en bon état","https://www.dakarvente.com/annonce-39069-x9-500-injection-avec-carte-grise-vendre-en-bon-tat.html","X9 500 injection avec carte à grise à vendre en bon état","550.000  FCFA","Thiès","media/annonces/pics/e54ea95333c3403284af41ec3ae7d321.jpg"
"1732659583-385","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","MOTO TRICYCLE A VENDRE AU SENEGAL","https://www.dakarvente.com/annonce-39076-moto-tricycle-a-vendre-au-senegal.html","","","",""
"1732659586-386","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","MoTo Yamaha","https://www.dakarvente.com/annonce-39109-moto-yamaha.html","","","",""
"1732659591-387","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Sym orbit2 nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-39208-sym-orbit2-nouveau-modle-4t50cc.html","","","",""
"1732659594-388","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco pipole 50cc","https://www.dakarvente.com/annonce-39209-kymco-pipole-50cc.html","","","",""
"1732659597-389","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Dink 125cm3 carburateur Venant papiers cmc original","https://www.dakarvente.com/annonce-39215-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","","","",""
"1732659600-390","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","MOTOCROSS","https://www.dakarvente.com/annonce-39226-motocross.html","","","",""
"1732659604-391","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","MOTO TRICYCLE A VENDRE AU SENEGAL","https://www.dakarvente.com/annonce-39366-moto-tricycle-a-vendre-au-senegal.html","","","",""
"1732659609-392","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Agility 125cm3 carburateur Venant papiers cmc disponible","https://www.dakarvente.com/annonce-39638-kymco-agility-125cm3-carburateur-venant-papiers-cmc-disponible.html","Kymco Agility 125cm3 carburateur Venant papiers cmc disponible","525.000  FCFA","Fass","media/annonces/pics/dba8c39c5e50d2a1f0f770a776048fa5.jpg"
"1732659613-393","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Tmax","https://www.dakarvente.com/annonce-39751-tmax.html","Tmax","2.800.000  FCFA","Hann Maristes","img/nophoto.png"
"1732659617-394","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Xmax 250ie ABS modèle 2012 venant papiers cmc original disponibles","https://www.dakarvente.com/annonce-39844-xmax-250ie-abs-modle-2012-venant-papiers-cmc-original-disponibles.html","Xmax 250ie ABS modèle 2012 venant papiers cmc original disponibles","1.200.000  FCFA","Fass","media/annonces/pics/8a0937f4bc7650f6e76421a645ff9cee.jpg"
"1732659633-395","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Yamaha TMAX 2018","https://www.dakarvente.com/annonce-40032-yamaha-tmax-2018.html","Yamaha TMAX 2018","3.000.000  FCFA","Almadies","media/annonces/pics/23d6693d43738197ec67bf62e5ce8715.jpeg"
"1732659637-396","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Dink 125cm3 carburateur Venant papiers cmc original","https://www.dakarvente.com/annonce-40057-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","Kymco Dink 125cm3 carburateur Venant papiers cmc original","625.000  FCFA","Amitié","media/annonces/pics/fa68dfe60bc82eb518369f475fa10e4a.jpg"
"1732659642-397","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Yamaha Nmax 125ie ABS modèle 2015/20 venant papiers cmc original disponible","https://www.dakarvente.com/annonce-40117-yamaha-nmax-125ie-abs-modle-2015-20-venant-papiers-cmc-original-disponible.html","Yamaha Nmax 125ie ABS modèle 2015/20 venant papiers cmc original disponible","1.150.000  FCFA","Fass","media/annonces/pics/071eeef305511b34b92193b7fef5434d.jpg"
"1732659645-398","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda Vision 110ie injection venant papiers cmc original","https://www.dakarvente.com/annonce-40118-honda-vision-110ie-injection-venant-papiers-cmc-original.html","","","",""
"1732659648-399","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","YAMAHA XCITY 250I VENANT","https://www.dakarvente.com/annonce-40128-yamaha-xcity-250i-venant.html","","","",""
"1732659650-400","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda africain twin 1000L, année 2016","https://www.dakarvente.com/annonce-40135-honda-africain-twin-1000l-anne-2016.html","","","",""
"1732659653-401","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto scooter a vendre","https://www.dakarvente.com/annonce-40347-moto-scooter-a-vendre.html","","","",""
"1732659656-402","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto","https://www.dakarvente.com/annonce-40352-moto.html","","","",""
"1732659658-403","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco People S 200ie injection Venant papiers cmc original","https://www.dakarvente.com/annonce-40370-kymco-people-s-200ie-injection-venant-papiers-cmc-original.html","","","",""
"1732659661-404","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Peugeot Satelis RS 550ie ABS modèle 2014 Venant papiers cmc","https://www.dakarvente.com/annonce-40371-peugeot-satelis-rs-550ie-abs-modle-2014-venant-papiers-cmc.html","","","",""
"1732659664-405","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Liberty 2T 50cm3 en bon état","https://www.dakarvente.com/annonce-40635-liberty-2t-50cm3-en-bon-tat.html","","","",""
"1732659668-406","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto Kymko People 150","https://www.dakarvente.com/annonce-40656-moto-kymko-people-150.html","Moto Kymko People 150","500.000  FCFA","Bambey","media/annonces/pics/6f0b1570438e7189db555410eab1a9a3.jpeg"
